a,b,g_x,c,g_y,d,e,f,g,h,I,j
-0.5687962,0.02254226,-0.8221695,624.6843,0.03544747,0.9993674,0.002877294,-10.75119,0.8217143,-0.02750723,-0.5692354,70.10311
-0.5709124,0.02077061,-0.8207482,623.9951,0.03446468,0.999405,0.001318254,-10.75593,0.8202873,-0.0275342,-0.5712886,69.60583
-0.5723389,0.02096456,-0.8197491,623.3185,0.03403199,0.9994191,0.001798798,-10.75717,0.8193107,-0.02686816,-0.57272,69.11566
-0.5730789,0.02192998,-0.8192067,622.6615,0.03341156,0.9994359,0.003381521,-10.759,0.8188188,-0.02543308,-0.5734884,68.63581
-0.5736792,0.02035206,-0.8188272,622.0271,0.03048945,0.999529,0.003482196,-10.75355,0.8185124,-0.02296792,-0.5740295,68.166
-0.5748052,0.01762959,-0.8181003,621.4105,0.02771047,0.9996138,0.002071474,-10.75959,0.817821,-0.02147924,-0.5750718,67.70924
-0.5760171,0.0214079,-0.8171573,620.8086,0.0300274,0.9995364,0.005019466,-10.76815,0.816886,-0.0216458,-0.5763929,67.27259
-0.5779511,0.02531529,-0.8156787,620.2264,0.03414856,0.9993935,0.006821009,-10.77507,0.8153567,-0.02391204,-0.578465,66.85124
-0.5795313,0.02749158,-0.8144862,619.6701,0.03215759,0.9994239,0.01085276,-10.78381,0.8143153,-0.01990239,-0.5800814,66.43697
-0.5810567,0.02648818,-0.8134319,619.1421,0.02907267,0.9995079,0.01178007,-10.79462,0.8133437,-0.01680374,-0.5815409,66.03572
-0.5827826,0.02721465,-0.8121722,618.6337,0.03042426,0.999469,0.01165945,-10.80289,0.8120584,-0.01791481,-0.5833012,65.65583
-0.5843661,0.02653584,-0.8110562,618.1539,0.02913307,0.9995069,0.01171113,-10.8155,0.8109671,-0.01678496,-0.584851,65.28911
-0.585786,0.02546061,-0.8100657,617.697,0.03007,0.999501,0.009669998,-10.82404,0.8099078,-0.01869412,-0.5862593,64.94478
-0.5868472,0.02593083,-0.8092823,617.2685,0.03291817,0.9994248,0.008152889,-10.83564,0.8090283,-0.02185558,-0.5873633,64.62793
-0.5875913,0.02757482,-0.8086879,616.8671,0.03500145,0.9993499,0.008644071,-10.84459,0.8084006,-0.02322606,-0.5881744,64.32758
-0.5885092,0.02588011,-0.8080762,616.4909,0.03628297,0.9993259,0.005580928,-10.85055,0.807676,-0.02603497,-0.5890515,64.04612
-0.588764,0.02251211,-0.8079915,616.1466,0.03174843,0.9994848,0.004713158,-10.85254,0.8076813,-0.02287751,-0.5891753,63.77847
-0.5886684,0.02128261,-0.8080944,615.8196,0.02828787,0.9995834,0.005719114,-10.84752,0.8078796,-0.0194926,-0.5890252,63.53086
-0.5900284,0.02380997,-0.8070313,615.5139,0.03070002,0.9995038,0.007043445,-10.84264,0.8067986,-0.02062004,-0.5904666,63.31555
-0.5913783,0.02790495,-0.8059113,615.2297,0.03727447,0.9992788,0.007248344,-10.84514,0.8055324,-0.02575339,-0.5919919,63.11774
-0.5912593,0.02707243,-0.806027,614.9738,0.03828478,0.9992518,0.005478666,-10.84148,0.8055723,-0.02761924,-0.5918534,62.93212
-0.5921048,0.02491408,-0.8054758,614.7441,0.03656719,0.999323,0.004029442,-10.84211,0.8050309,-0.02706812,-0.592615,62.75796
-0.5938043,0.02441548,-0.804239,614.5303,0.03583471,0.9993502,0.00388046,-10.836,0.8038112,-0.02651543,-0.5942933,62.6042
-0.5939757,0.02615551,-0.8040577,614.3308,0.03716288,0.9992964,0.00505346,-10.83889,0.8036242,-0.02687945,-0.5945298,62.46162
-0.5938996,0.02663189,-0.8040983,614.1529,0.03712016,0.9992946,0.005680238,-10.83935,0.8036824,-0.02647475,-0.5944693,62.32641
-0.5948834,0.02399536,-0.8034537,613.9794,0.0379181,0.9992793,0.001768902,-10.83308,0.8029172,-0.02941314,-0.5953645,62.19637
-0.5955525,0.02168356,-0.8030237,613.8111,0.03853096,0.9992561,-0.001593686,-10.82475,0.8023918,-0.03189039,-0.5959449,62.0693
-0.5949362,0.02129948,-0.8034907,613.6452,0.03959457,0.9992118,-0.002829576,-10.82308,0.8027972,-0.03349728,-0.5953106,61.94494
-0.5952631,0.02157974,-0.803241,613.4789,0.04059464,0.9991704,-0.003240177,-10.8133,0.8025048,-0.03453603,-0.5956453,61.821
-0.5956436,0.02249599,-0.8029338,613.3132,0.04125633,0.9991452,-0.002612052,-10.80582,0.8021887,-0.03468195,-0.5960625,61.69425
-0.5954943,0.02220131,-0.8030527,613.1522,0.04080173,0.9991638,-0.002633006,-10.80397,0.8023227,-0.03433387,-0.5959022,61.56966
-0.5953729,0.02129884,-0.8031671,612.991,0.04022453,0.9991851,-0.003320738,-10.798,0.802442,-0.03428409,-0.5957445,61.44762
-0.5956074,0.01925619,-0.8030448,612.8304,0.0387687,0.9992367,-0.004793538,-10.79146,0.8023396,-0.03398806,-0.5958993,61.32249
-0.5958549,0.01848997,-0.8028792,612.6714,0.03781808,0.9992718,-0.005053782,-10.78498,0.8022012,-0.03337466,-0.5961203,61.19808
-0.5959575,0.019761,-0.8027728,612.5071,0.03797438,0.9992722,-0.003593157,-10.78137,0.8021176,-0.03262616,-0.5962742,61.07369
-0.596049,0.02100963,-0.8026731,612.348,0.03934346,0.999221,-0.003061461,-10.78161,0.8019836,-0.03340471,-0.5964113,60.95679
-0.5964138,0.02214273,-0.8023716,612.1916,0.0410788,0.9991515,-0.002961245,-10.78752,0.8016253,-0.03472658,-0.5968174,60.84182
-0.5964489,0.02230769,-0.802341,612.0437,0.04148109,0.9991346,-0.003057242,-10.79376,0.8015785,-0.03510546,-0.596858,60.73134
-0.5963955,0.02149369,-0.8024029,611.9005,0.04032709,0.9991814,-0.003208858,-10.80293,0.8016771,-0.03427231,-0.5967741,60.61897
-0.5966333,0.02064705,-0.8022483,611.7571,0.03949415,0.9992131,-0.00365562,-10.80545,0.8015416,-0.03386517,-0.5969793,60.50642
-0.5968679,0.02126865,-0.8020576,611.6151,0.03998307,0.999195,-0.003257964,-10.81255,0.8013427,-0.03401329,-0.5972378,60.40031
-0.5967324,0.02276226,-0.8021174,611.4761,0.04121168,0.9991478,-0.002305744,-10.81876,0.8013814,-0.03443251,-0.5971619,60.29891
-0.5967165,0.02348119,-0.8021085,611.3439,0.04139156,0.9991418,-0.001543402,-10.81989,0.8013839,-0.03412148,-0.5971763,60.20132
-0.5967222,0.02257342,-0.8021303,611.2231,0.04021935,0.9991892,-0.001801014,-10.81783,0.8014394,-0.03333585,-0.5971463,60.10489
-0.5967627,0.02047729,-0.8021564,611.1093,0.03850119,0.9992536,-0.003134133,-10.82428,0.8014936,-0.0327543,-0.5971057,60.01185
-0.5969434,0.01969388,-0.8020416,610.9958,0.03863292,0.9992445,-0.004217559,-10.83316,0.8013527,-0.03350284,-0.5972533,59.92384
-0.5969639,0.020684,-0.8020014,610.8817,0.04090451,0.9991521,-0.004678348,-10.83923,0.8012247,-0.03559827,-0.5973038,59.84108
-0.5967815,0.02227846,-0.8020945,610.7661,0.04383733,0.9990268,-0.004867896,-10.84023,0.8012055,-0.03806674,-0.5971773,59.7584
-0.5964777,0.02256854,-0.8023123,610.6572,0.04397921,0.9990219,-0.004594394,-10.84191,0.8014239,-0.03802551,-0.5968868,59.67128
-0.5968017,0.02312042,-0.8020556,610.544,0.04124701,0.9991472,-0.001889617,-10.8356,0.8013279,-0.03421011,-0.5972464,59.57761
-0.5969164,0.02269891,-0.8019823,610.434,0.0374285,0.9992992,0.0004256092,-10.83002,0.80143,-0.02976293,-0.5973476,59.48389
-0.5967721,0.0209515,-0.8021372,610.3302,0.03519448,0.9993805,-8.047431E-05,-10.83372,0.8016386,-0.02827882,-0.5971397,59.39758
-0.5969052,0.01947368,-0.8020754,610.2291,0.03520506,0.9993782,-0.00193561,-10.8416,0.8015391,-0.02939248,-0.5972196,59.31664
-0.5970564,0.0187493,-0.8019802,610.1273,0.03616595,0.9993394,-0.003561422,-10.85035,0.8013837,-0.03113073,-0.5973401,59.23631
-0.5970311,0.01870595,-0.802,610.025,0.03656085,0.9993238,-0.003908554,-10.85672,0.8013846,-0.03165532,-0.5973113,59.15471
-0.5972291,0.01837996,-0.8018601,609.9206,0.03631232,0.9993319,-0.004139223,-10.858,0.8012483,-0.03158945,-0.5974975,59.06999
-0.5975144,0.01741453,-0.8016691,609.8106,0.03602575,0.9993376,-0.005142896,-10.85383,0.8010485,-0.03195367,-0.597746,58.9832
-0.5977829,0.01594164,-0.8014995,609.6925,0.0357893,0.9993361,-0.006816171,-10.84677,0.8008588,-0.03275968,-0.5979565,58.89047
-0.5985627,0.01389851,-0.8009554,609.5668,0.03635794,0.9992905,-0.009830563,-10.84532,0.8002505,-0.03500528,-0.5986433,58.79275
-0.5996039,0.01145073,-0.800215,609.4269,0.03733446,0.9992092,-0.01367659,-10.8453,0.7994256,-0.03807612,-0.5995573,58.68324
-0.600996,0.009424697,-0.7991965,609.2668,0.03812601,0.9991302,-0.0168883,-10.84724,0.7983422,-0.04061996,-0.6008326,58.55681
-0.6032812,0.00753137,-0.797493,609.0866,0.03744874,0.9991199,-0.01889342,-10.85141,0.7966489,-0.04126314,-0.6030323,58.41027
-0.6065765,0.005629727,-0.7950052,608.885,0.03655084,0.999115,-0.02081261,-10.85837,0.7941845,-0.04168254,-0.6062455,58.24501
-0.6108501,0.005921231,-0.7917242,608.6581,0.03778525,0.9990506,-0.02168117,-10.86268,0.7908442,-0.04315942,-0.6104939,58.06365
-0.6154905,0.006548639,-0.7881171,608.4078,0.0408527,0.9988863,-0.02360449,-10.8594,0.7870848,-0.04672504,-0.6150726,57.86475
-0.6208312,0.005020111,-0.7839282,608.1414,0.04177337,0.9987706,-0.02668645,-10.85098,0.7828305,-0.04931509,-0.6202777,57.64325
-0.6276233,0.003695327,-0.7785084,607.8549,0.03903623,0.9988802,-0.02672913,-10.85104,0.7775379,-0.04716585,-0.6270647,57.39812
-0.6349994,0.004912246,-0.772497,607.5536,0.04151918,0.9987515,-0.02777814,-10.85729,0.7713961,-0.04971253,-0.6344105,57.14145
-0.6425013,0.007550149,-0.7662474,607.2262,0.04526365,0.9985794,-0.02811432,-10.84763,0.7649466,-0.05274663,-0.6419303,56.86485
-0.6501649,0.01079907,-0.7597164,606.8856,0.04760207,0.9985136,-0.02654433,-10.84516,0.7583006,-0.05342225,-0.6497125,56.57174
-0.6579294,0.01381673,-0.7529528,606.5341,0.04794939,0.9985715,-0.02357428,-10.84757,0.7515516,-0.05161383,-0.6576521,56.25489
-0.6661731,0.01114207,-0.7457139,606.1751,0.04602035,0.9985971,-0.02619111,-10.8524,0.7443759,-0.05176582,-0.6657513,55.92283
-0.6738117,0.01053538,-0.7388279,605.7989,0.04609699,0.99855,-0.02780158,-10.85192,0.7374638,-0.05279076,-0.6733204,55.57109
-0.6808362,0.01604412,-0.73226,605.4022,0.04874415,0.9985361,-0.02344267,-10.85101,0.730812,-0.05165399,-0.6806216,55.20007
-0.6875419,0.02165847,-0.7258216,604.9888,0.05239354,0.9984294,-0.01983723,-10.84809,0.7242521,-0.05166728,-0.6875969,54.81576
-0.6941966,0.02331629,-0.7194077,604.5756,0.05234638,0.998464,-0.0181513,-10.84914,0.7178795,-0.05025895,-0.6943508,54.41248
-0.6993253,0.02243719,-0.7144513,604.1571,0.04687279,0.9987954,-0.01451345,-10.84897,0.7132651,-0.04363794,-0.6995347,53.9836
-0.703421,0.02428347,-0.7103585,603.721,0.04457108,0.9989563,-0.00998664,-10.849,0.7093746,-0.03868624,-0.7037692,53.53979
-0.7071603,0.0211334,-0.7067374,603.2807,0.04059847,0.9991177,-0.01074636,-10.85762,0.7058868,-0.03629185,-0.7073943,53.08678
-0.7085821,0.01966788,-0.7053542,602.8244,0.03672796,0.9992845,-0.009032279,-10.86177,0.7046719,-0.03230632,-0.7087974,52.61497
-0.7098314,0.01722167,-0.7041611,602.3576,0.03107686,0.9994933,-0.006882484,-10.86318,0.7036858,-0.02676851,-0.7100069,52.12981
-0.7118773,0.01785349,-0.7020769,601.8734,0.03203443,0.9994618,-0.007065743,-10.8637,0.7015729,-0.02752057,-0.7120661,51.63483
-0.7131645,0.01841389,-0.7007548,601.3777,0.0320645,0.9994655,-0.006369142,-10.8686,0.700263,-0.02701159,-0.7133738,51.12461
-0.7139192,0.01924606,-0.6999636,600.8722,0.03426314,0.9993849,-0.007467361,-10.87876,0.6993894,-0.02931404,-0.7141395,50.59895
-0.7160014,0.01007426,-0.6980261,600.3665,0.02745272,0.9995287,-0.01373397,-10.89051,0.6975589,-0.02899625,-0.7159406,50.05776
-0.7170877,0.001578977,-0.6969811,599.8496,0.02130503,0.9995798,-0.01965513,-10.90722,0.6966572,-0.02894365,-0.7168201,49.50071
-0.718387,-0.0009884114,-0.695643,599.3131,0.02339173,0.9993991,-0.02557652,-10.92426,0.6952503,-0.03464613,-0.7179323,48.9408
-0.7198182,0.003797116,-0.6941522,598.7574,0.03039708,0.9991982,-0.02605523,-10.94563,0.6934968,-0.03985522,-0.7193565,48.36507
-0.720331,0.004433188,-0.6936163,598.1997,0.02688962,0.9994063,-0.02153765,-10.97494,0.6931091,-0.03416531,-0.7200226,47.76481
-0.7212024,0.00339378,-0.6927161,597.6365,0.02369484,0.9995237,-0.01977232,-11.00894,0.6923191,-0.03067363,-0.7209393,47.15386
-0.7228453,0.004137346,-0.6909975,597.0613,0.02191671,0.9996162,-0.01694164,-11.04019,0.6906622,-0.02739057,-0.7226586,46.53114
-0.7246507,0.003970665,-0.6891049,596.4781,0.02292255,0.9995689,-0.01834537,-11.06657,0.6887351,-0.02909002,-0.7244293,45.90216
-0.7267578,0.007361762,-0.6868544,595.8811,0.02479738,0.9995719,-0.0155245,-11.09864,0.6864461,-0.02831473,-0.7266292,45.24823
-0.7296673,0.009606365,-0.6837349,595.2758,0.0266417,0.9995415,-0.01438805,-11.12293,0.6832832,-0.02871434,-0.7295887,44.58974
-0.7332413,0.01006491,-0.6798941,594.6712,0.02698389,0.9995335,-0.0143044,-11.15506,0.679433,-0.02883475,-0.7331708,43.91619
-0.7371188,0.01413464,-0.6756154,594.0578,0.03056738,0.9994553,-0.01244027,-11.18162,0.6750715,-0.02982174,-0.7371493,43.2366
-0.741021,0.0180957,-0.671238,593.4438,0.03382232,0.9993738,-0.01039672,-11.21685,0.6706295,-0.030407,-0.741169,42.54869
-0.7441723,0.01992561,-0.6676905,592.8339,0.03622991,0.9992877,-0.01055859,-11.24681,0.6670046,-0.03204777,-0.7443641,41.85865
-0.7469843,0.01840045,-0.664587,592.2286,0.03593295,0.9992732,-0.01272108,-11.27914,0.66387,-0.03338301,-0.7471026,41.16615
-0.7487295,0.01807712,-0.6626292,591.6198,0.03762668,0.9991754,-0.01525738,-11.31105,0.661807,-0.03635618,-0.7487922,40.47923
-0.7498303,0.0130091,-0.6615023,591.0189,0.03352279,0.9992695,-0.01834734,-11.3477,0.6607804,-0.03593279,-0.7497187,39.79061
-0.7492833,0.01031958,-0.6621692,590.4165,0.03203294,0.9992729,-0.02067397,-11.38702,0.6614744,-0.03670188,-0.7490691,39.09726
-0.7487489,0.006609072,-0.6628208,589.8115,0.02859818,0.9993413,-0.02234108,-11.41673,0.6622366,-0.03568331,-0.7484447,38.40761
-0.7472365,0.002974616,-0.6645516,589.2034,0.0234481,0.9994853,-0.02189173,-11.44789,0.6641445,-0.03194076,-0.7469217,37.71988
-0.7460979,0.004752949,-0.6658193,588.5897,0.02408749,0.9995126,-0.01985672,-11.47534,0.6654004,-0.03085296,-0.7458488,37.03595
-0.7447574,0.007952666,-0.6672879,587.9705,0.02796698,0.9994224,-0.01930282,-11.50494,0.666749,-0.03303793,-0.7445497,36.34581
-0.7429534,0.00981117,-0.6692712,587.3486,0.02908055,0.9994215,-0.0176311,-11.54032,0.6687111,-0.03256185,-0.742809,35.65009
-0.7411952,0.0074348,-0.6712483,586.7274,0.02879884,0.9993702,-0.02073068,-11.57309,0.6706715,-0.03469665,-0.7409426,34.953
-0.7394726,0.006520714,-0.6731551,586.1016,0.02915584,0.999325,-0.02234794,-11.60601,0.672555,-0.03615208,-0.7391636,34.25941
-0.73776,0.006731315,-0.6750296,585.4709,0.029807,0.9992998,-0.02261205,-11.63827,0.6744048,-0.03680286,-0.7374441,33.56322
-0.7356899,0.006725096,-0.6772851,584.8353,0.02987265,0.9992998,-0.02252613,-11.67232,0.6766594,-0.03680453,-0.7353757,32.86909
-0.7339118,0.005885337,-0.6792193,584.1966,0.02880444,0.9993326,-0.02246476,-11.70604,0.6786338,-0.03605168,-0.7335915,32.17088
-0.7320401,0.006070089,-0.6812345,583.5539,0.02999289,0.9992779,-0.02332572,-11.74538,0.680601,-0.03750754,-0.7316935,31.47256
-0.7304156,0.005971683,-0.6829768,582.9099,0.03041529,0.9992542,-0.0237908,-11.7797,0.6823254,-0.0381501,-0.7300525,30.77846
-0.7287296,0.004175653,-0.6847888,582.2613,0.03093936,0.999161,-0.02683202,-11.81017,0.6841023,-0.0407402,-0.7282474,30.08245
-0.727831,0.004211614,-0.6857436,581.6089,0.03047605,0.9991918,-0.0262098,-11.84302,0.685079,-0.03997505,-0.7273712,29.38262
-0.7273814,0.004034178,-0.6862216,580.9564,0.03080447,0.9991666,-0.02677819,-11.88154,0.6855417,-0.04061664,-0.7268995,28.68287
-0.7272252,0.004851457,-0.6863818,580.2979,0.0294193,0.9992764,-0.02410685,-11.92518,0.6857682,-0.03772398,-0.7268417,27.97705
-0.7272455,0.003805783,-0.6863669,579.6399,0.02888365,0.9992685,-0.02506312,-11.96837,0.6857695,-0.03805181,-0.7268234,27.26971
-0.7274614,0.002191051,-0.6861452,578.9819,0.02733856,0.9992934,-0.02579372,-12.00728,0.6856038,-0.03752215,-0.7270072,26.55966
-0.7282441,0.0003724066,-0.6853177,578.3215,0.02666734,0.9992579,-0.0277947,-12.04305,0.6847988,-0.03851692,-0.7277136,25.84731
-0.7293007,0.001824487,-0.6841909,577.6565,0.0277089,0.9992548,-0.02687113,-12.08468,0.683632,-0.0385553,-0.7288078,25.13063
-0.7303412,0.003460958,-0.6830737,576.9896,0.02883654,0.9992519,-0.02576902,-12.12757,0.6824736,-0.03851765,-0.7298947,24.41211
-0.7313077,0.000231274,-0.6820476,576.3293,0.02773788,0.9991827,-0.0294024,-12.17159,0.6814834,-0.04042075,-0.7307165,23.69459
-0.7325549,-0.00160571,-0.680706,575.6697,0.02704423,0.999139,-0.03146102,-12.2178,0.6801705,-0.04145609,-0.7318808,22.97735
-0.7340705,-0.003507362,-0.6790642,575.0134,0.02745142,0.999016,-0.03483497,-12.26829,0.6785182,-0.04421259,-0.7332519,22.26179
-0.7356502,-0.001996564,-0.6773587,574.3601,0.02505278,0.9992312,-0.03015404,-12.32193,0.6768982,-0.03915253,-0.7350347,21.53752
-0.7373096,0.000326313,-0.6755549,573.7105,0.0254535,0.9993032,-0.02729759,-12.37404,0.6750753,-0.037322,-0.7368042,20.81582
-0.7389978,0.002105842,-0.6737046,573.061,0.02444067,0.9994206,-0.02368542,-12.42,0.6732644,-0.03396926,-0.7386211,20.0923
-0.7401895,0.002616078,-0.6723933,572.4145,0.02657129,0.9993251,-0.02536234,-12.45957,0.6718732,-0.03663928,-0.7397595,19.37693
-0.7418849,0.002206993,-0.6705236,571.7728,0.02668484,0.9992995,-0.02623566,-12.49786,0.6699961,-0.03735665,-0.7414242,18.65815
-0.7432837,0.002523786,-0.6689716,571.1353,0.0281146,0.9992272,-0.02746795,-12.53619,0.6683853,-0.03922434,-0.7427803,17.94196
-0.7450089,0.003067544,-0.6670475,570.5015,0.02907355,0.9991885,-0.02787656,-12.57914,0.6664207,-0.04016171,-0.7444935,17.22896
-0.746228,0.001933837,-0.6656877,569.8728,0.03040023,0.9990515,-0.03117602,-12.62044,0.664996,-0.04350147,-0.745579,16.52128
-0.7476201,-0.0003660577,-0.6641266,569.253,0.0289855,0.999029,-0.03318018,-12.66639,0.6634939,-0.04405619,-0.7468835,15.81237
-0.7490362,-0.0007964299,-0.6625286,568.6346,0.02755648,0.9990964,-0.03235559,-12.71147,0.6619558,-0.04249246,-0.7483374,15.1027
-0.7502665,0.0007669555,-0.6611351,568.0181,0.02586468,0.9992678,-0.02819243,-12.7531,0.6606294,-0.03825188,-0.749737,14.39283
-0.7507624,0.003913036,-0.6605607,567.4028,0.02525151,0.9994215,-0.0227793,-12.79528,0.6600895,-0.03378199,-0.750427,13.68455
-0.7508166,0.001003332,-0.6605099,566.7964,0.02199562,0.9994822,-0.02348467,-12.83587,0.6601444,-0.03216099,-0.7504499,12.98106
-0.7499897,-0.003762714,-0.6614388,566.199,0.0193685,0.9994301,-0.02764691,-12.88189,0.6611659,-0.03354597,-0.7494894,12.28701
-0.7489816,-0.005998652,-0.6625636,565.597,0.01878508,0.9993648,-0.03028315,-12.92698,0.6623245,-0.03512782,-0.7483932,11.59476
-0.7474041,-0.003957239,-0.664358,564.9902,0.02304684,0.9992259,-0.03187961,-12.9675,0.6639699,-0.03913829,-0.7467343,10.91187
-0.7456865,0.001465452,-0.6662954,564.3812,0.02904904,0.9991182,-0.03031285,-13.00929,0.6656635,-0.04195911,-0.7450715,10.2361
-0.7443831,0.003610268,-0.667743,563.7768,0.03276596,0.9989783,-0.03112551,-13.05035,0.6669484,-0.04504853,-0.7437409,9.568871
-0.7429975,0.004365361,-0.66928,563.1841,0.03430547,0.9989127,-0.03156863,-13.09917,0.6684145,-0.04641536,-0.7423393,8.909222
-0.7417388,0.006031702,-0.6706617,562.5935,0.03710135,0.9987974,-0.03205051,-13.14778,0.6696619,-0.04865555,-0.7410706,8.255447
-0.7402123,0.00369899,-0.6723631,562.0162,0.03523788,0.998824,-0.03329877,-13.19798,0.6714493,-0.04834079,-0.7394722,7.610878
-0.7384944,-0.0004613615,-0.6742595,561.4478,0.03215971,0.9988375,-0.03590693,-13.24838,0.6734923,-0.04820104,-0.7376211,6.973817
-0.7369893,-0.00978628,-0.6758336,560.8969,0.02912194,0.9985069,-0.04621585,-13.29868,0.6752768,-0.05374216,-0.7356039,6.359508
-0.7354529,-0.01515575,-0.6774063,560.3578,0.02763736,0.9982468,-0.05233957,-13.35478,0.677012,-0.057215,-0.7337447,5.761759
-0.7344677,-0.02000385,-0.6783487,559.8303,0.02299582,0.9982579,-0.05433589,-13.41042,0.6782539,-0.05550713,-0.7327282,5.174447
-0.7334502,-0.0155013,-0.6795664,559.3052,0.02624232,0.9983489,-0.05109601,-13.45738,0.6792365,-0.05530977,-0.7318324,4.607283
-0.7329837,-0.01032177,-0.6801679,558.7906,0.02953275,0.9984592,-0.04697793,-13.50263,0.6796049,-0.05452126,-0.7315495,4.059161
-0.7324668,-0.008486092,-0.6807498,558.301,0.03267231,0.998332,-0.04759945,-13.54744,0.6800183,-0.05710667,-0.7309678,3.537414
-0.7320279,-0.009202679,-0.6812125,557.8372,0.03286569,0.9982675,-0.04880318,-13.59863,0.6804815,-0.0581138,-0.7304572,3.031586
-0.731977,-0.007866362,-0.6812839,557.3888,0.0396875,0.9977432,-0.05416089,-13.64868,0.6801725,-0.06668297,-0.7300129,2.556647
-0.7324841,-0.009799442,-0.6807136,556.9636,0.04064882,0.9974828,-0.05809989,-13.69656,0.6795695,-0.07022744,-0.730242,2.098999
-0.7322155,-0.009906345,-0.681001,556.5559,0.03969413,0.9975738,-0.05719076,-13.74547,0.6799154,-0.06890769,-0.7300458,1.653286
-0.7320172,-0.01125641,-0.6811931,556.1663,0.036473,0.9977821,-0.05568215,-13.79439,0.6803092,-0.06560543,-0.7299832,1.2243
-0.7327835,-0.00879361,-0.680405,555.7882,0.0387665,0.9977529,-0.05464583,-13.84594,0.6793567,-0.06642047,-0.7307961,0.8169201
-0.7328658,-0.01072426,-0.6802887,555.4289,0.0377571,0.9976939,-0.05640314,-13.90309,0.6793248,-0.06702164,-0.7307708,0.4233178
-0.7324333,-0.01714381,-0.680623,555.0868,0.03422375,0.997492,-0.06195415,-13.95315,0.6799782,-0.06867073,-0.7300096,0.03811962
-0.732329,-0.02187466,-0.6805996,554.7515,0.02971288,0.9975054,-0.06403133,-14.00156,0.6803025,-0.06711455,-0.7298522,-0.3399935
-0.7321704,-0.02183077,-0.6807716,554.4192,0.02908841,0.9975721,-0.06327443,-14.04377,0.6805001,-0.06613021,-0.7297578,-0.7073627
-0.7322187,-0.02013431,-0.6807719,554.0919,0.02957834,0.9976797,-0.0613207,-14.09013,0.680427,-0.06503625,-0.7299243,-1.065239
-0.7317458,-0.01768778,-0.6813481,553.7707,0.03015264,0.9978444,-0.05828697,-14.13144,0.6809104,-0.06319568,-0.7296351,-1.417053
-0.7315042,-0.02048834,-0.681529,553.4605,0.02598439,0.9979846,-0.0578915,-14.17213,0.6813416,-0.06005697,-0.7294976,-1.759813
-0.7308758,-0.02173412,-0.6821644,553.1562,0.02437832,0.9980237,-0.05791666,-14.20641,0.682075,-0.05895989,-0.7289015,-2.093206
-0.7305758,-0.02155185,-0.6824914,552.8539,0.02476447,0.9980079,-0.05802453,-14.23971,0.6823824,-0.05929284,-0.7285867,-2.416138
-0.7299666,-0.01875047,-0.6832255,552.5559,0.0289671,0.9978767,-0.05833458,-14.27067,0.6828687,-0.06237335,-0.7278736,-2.730761
-0.7297859,-0.01650558,-0.6834765,552.2654,0.03190156,0.9977974,-0.05815932,-14.30044,0.6829311,-0.0642478,-0.727652,-3.039119
-0.7297652,-0.01510087,-0.683531,551.9811,0.03424433,0.9976939,-0.05860212,-14.33004,0.6828397,-0.06617283,-0.7275652,-3.341352
-0.7296876,-0.01468193,-0.683623,551.7084,0.03445323,0.9977101,-0.05820227,-14.35767,0.6829122,-0.06602248,-0.7275109,-3.635664
-0.7296178,-0.0142086,-0.6837075,551.4462,0.03596392,0.9976034,-0.05911074,-14.39062,0.6829089,-0.06771703,-0.7273582,-3.918816
-0.7302655,-0.01357713,-0.6830285,551.1921,0.03772801,0.9974752,-0.06016486,-14.42524,0.6821209,-0.06970561,-0.7279095,-4.191369
-0.7304961,-0.01278138,-0.6827973,550.9485,0.03915432,0.9973963,-0.06055995,-14.46942,0.6817936,-0.07097325,-0.7280937,-4.451915
-0.7307629,-0.0150512,-0.6824655,550.7149,0.03764061,0.9973474,-0.06230005,-14.50686,0.6815929,-0.07121496,-0.7282579,-4.70915
-0.7312988,-0.01696913,-0.6818461,550.4909,0.03785055,0.9971402,-0.06541162,-14.54971,0.6810062,-0.07364368,-0.7285652,-4.953978
-0.7322311,-0.01721391,-0.6808387,550.27,0.0410198,0.9967509,-0.06931738,-14.58897,0.6798198,-0.07868419,-0.7291459,-5.187168
-0.7333745,-0.01575599,-0.6796422,550.0554,0.04514141,0.9963963,-0.07180949,-14.62769,0.6783245,-0.08334324,-0.7300204,-5.411455
-0.7354723,-0.01413992,-0.6774073,549.8482,0.04717055,0.9962878,-0.07200995,-14.65601,0.6759109,-0.08491498,-0.7320751,-5.634374
-0.7381073,-0.01589283,-0.6744961,549.6541,0.04585638,0.996229,-0.07365473,-14.68342,0.6731232,-0.08529503,-0.7345951,-5.853434
-0.7396593,-0.01816195,-0.6727364,549.4722,0.04353428,0.9962507,-0.07476091,-14.70996,0.671572,-0.08458468,-0.7360955,-6.063502
-0.7413028,-0.02107158,-0.6708398,549.302,0.04061461,0.996267,-0.07617413,-14.7354,0.6699408,-0.08371397,-0.7376797,-6.26449
-0.7432676,-0.02196605,-0.6686335,549.1413,0.03860159,0.9963874,-0.07564384,-14.76442,0.6678797,-0.08203391,-0.7397346,-6.454319
-0.744986,-0.02197103,-0.6667182,548.9914,0.03822636,0.996409,-0.07554951,-14.79272,0.665984,-0.08176952,-0.7414709,-6.627882
-0.7466473,-0.0211994,-0.6648822,548.8455,0.03925694,0.9963459,-0.07585257,-14.81427,0.6640608,-0.08273634,-0.7430868,-6.789741
